,start_hour,start_station_latitude,start_station_longitude,end_station_latitude,end_station_longitude,trip_duration,gender,time_of_day
32507,8,40.72299208,-73.97995466,40.72873888,-74.00748842,938,1,Mid-day& Afternoon
32508,9,40.76727216,-73.99392888,40.70862144,-74.00722156,2112,2,Mid-day& Afternoon
32509,17,40.7405826,-74.00550867,40.74195138,-74.00803013,292,1,Evening and night
32510,22,40.7014851,-73.98656928,40.69608941,-73.97803415,291,1,Evening and night
32511,8,40.72368361,-73.97574813,40.73028666,-73.9907647,397,1,Mid-day& Afternoon
32512,7,40.68691865,-73.976682,40.70717936,-74.00887308,1298,2,Morning hours
32513,13,40.72082834,-73.97793172,40.73221853,-73.98165557,586,2,Mid-day& Afternoon
32514,16,40.6809833854,-73.9500479759,40.68382604,-73.97632328,890,2,Evening and night
32515,15,40.75510267,-73.97498696,40.746745,-74.007756,714,2,Mid-day& Afternoon
32516,10,40.72917025,-73.99810231,40.7361967,-74.00859207,727,1,Mid-day& Afternoon
32517,12,40.69236178,-73.98631746,40.7218158,-73.99720307,747,1,Mid-day& Afternoon
32518,16,40.72405549,-74.00965965,40.73401143,-74.00293877,418,1,Evening and night
32519,19,40.7390169121,-74.0026376103,40.7390169121,-74.0026376103,784,1,Evening and night
32520,12,40.76340613,-73.97722479,40.76915505,-73.98191841,326,1,Mid-day& Afternoon
32521,17,40.69760127,-73.99344559,40.70224,-73.982578,427,1,Evening and night
32522,10,40.7423543,-73.98915076,40.73649403,-73.99704374,414,1,Mid-day& Afternoon
32523,16,40.73401143,-74.00293877,40.76344058,-73.98268129,1325,1,Evening and night
32524,16,40.74238787,-73.99726235,40.73492695,-73.99200509,444,2,Evening and night
32525,10,40.75149263,-73.97798848,40.76695317,-73.98169333,588,1,Mid-day& Afternoon
32526,17,40.76461837,-73.98789473,40.7454973,-74.00197139,633,1,Evening and night
32527,13,40.74177603,-74.00149746,40.7575699,-73.99098507,764,2,Mid-day& Afternoon
32528,8,40.72217444,-73.98368779,40.74475148,-73.99915362,999,1,Mid-day& Afternoon
32529,17,40.76340613,-73.97722479,40.73038599,-74.00214988,1783,1,Evening and night
32530,18,40.74487634,-73.99529885,40.76095756,-73.96724467,1326,1,Evening and night
32531,19,40.73291553,-74.00711384,40.72679454,-73.99695094,348,1,Evening and night
32532,14,40.75527307,-73.98316936,40.746647,-73.993915,594,2,Mid-day& Afternoon
32533,21,40.73624527,-73.98473765,40.7390169121,-74.0026376103,380,1,Evening and night
32534,13,40.73543934,-73.99453948,40.74487634,-73.99529885,550,1,Mid-day& Afternoon
32535,18,40.7047177,-74.00926027,40.70569254,-74.01677685,521,1,Evening and night
32536,15,40.75594159,-74.0021163,40.70834698,-74.01713445,1893,2,Mid-day& Afternoon
32537,16,40.73047309,-73.98672378,40.74395411,-73.99144871,565,1,Evening and night
32538,19,40.76087502,-74.00277668,40.74691959,-74.00451887,2689,2,Evening and night
32539,21,40.74444921,-73.98303529,40.7597108,-73.97402311,376,1,Evening and night
32540,18,40.76019252,-73.9912551,40.75660359,-73.9979009,346,1,Evening and night
32541,22,40.74444921,-73.98303529,40.749156,-73.9916,297,1,Evening and night
32542,14,40.69363137,-73.96223558,40.71754834,-74.01322069,550,1,Mid-day& Afternoon
32543,18,40.75066386,-74.00176802,40.74444921,-73.98303529,790,1,Evening and night
32544,11,40.73492695,-73.99200509,40.7390169121,-74.0026376103,356,1,Mid-day& Afternoon
32545,16,40.75510267,-73.97498696,40.7575699,-73.99098507,633,1,Evening and night
32546,8,40.72362738,-73.99949601,40.75797322,-73.96603308,1572,1,Mid-day& Afternoon
32547,15,40.746745,-74.007756,40.71542197,-74.01121978,933,1,Mid-day& Afternoon
32548,19,40.749156,-73.9916,40.75645824,-73.99372222,575,2,Evening and night
32549,8,40.744219,-73.97121214,40.76020258,-73.96478473,729,1,Mid-day& Afternoon
32550,16,40.73223272,-73.98889957,40.72740794,-73.98142006,401,1,Evening and night
32551,8,40.71291224,-74.01020234,40.7153379,-74.01658354,218,1,Mid-day& Afternoon
32552,18,40.69760127,-73.99344559,40.70255088,-73.98940236,281,1,Evening and night
32553,10,40.69236178,-73.98631746,40.69246277,-73.98963911,126,1,Mid-day& Afternoon
32554,21,40.74238787,-73.99726235,40.74345335,-74.00004031,1356,1,Evening and night
32555,8,40.72521311,-73.97768752,40.74147286,-73.98320928,691,2,Mid-day& Afternoon
32556,17,40.73827428,-73.98751968,40.75188406,-73.97770164,524,1,Evening and night
32557,17,40.71754834,-74.01322069,40.7405826,-74.00550867,927,1,Evening and night
32558,11,40.72043411,-74.01020609,40.73331967,-73.99510132,674,1,Mid-day& Afternoon
32559,5,40.7172274,-73.98802084,40.71910537,-73.99973337,347,2,Morning hours
32560,16,40.73535398,-74.00483091,40.73543934,-73.99453948,680,1,Evening and night
32561,1,40.72165481,-74.00234737,40.73223272,-73.98889957,698,1,Morning hours
32562,16,40.7284186,-73.98713956,40.72362738,-73.99949601,791,2,Evening and night
32563,9,40.7643971,-73.97371465,40.73587678,-73.98205027,1485,1,Mid-day& Afternoon
32564,8,40.7153379,-74.01658354,40.7153379,-74.01658354,2576,2,Mid-day& Afternoon
32565,16,40.72110063,-73.9919254,40.72679454,-73.99695094,462,1,Evening and night
32566,17,40.75188406,-73.97770164,40.751551,-73.993934,436,1,Evening and night
32567,19,40.70255088,-73.98940236,40.69221589,-73.9842844,688,1,Evening and night
32568,13,40.75934501,-73.96759673,40.75255434,-73.97282625,440,2,Mid-day& Afternoon
32569,7,40.71146364,-74.00552427,40.711512,-74.015756,596,1,Morning hours
32570,10,40.7451677,-73.98683077,40.74177603,-74.00149746,1312,1,Mid-day& Afternoon
32571,11,40.72873888,-74.00748842,40.75640548,-73.9900262,746,1,Mid-day& Afternoon
32572,21,40.74144387,-73.97536082,40.74290902,-73.97706058,221,1,Evening and night
32573,22,40.75206862,-73.96784384,40.7403432,-73.98955109,949,1,Evening and night
32574,13,40.74487634,-73.99529885,40.76695317,-73.98169333,1170,1,Mid-day& Afternoon
32575,18,40.75001986,-73.96905301,40.75019995,-73.99093085,748,1,Evening and night
32576,9,40.734232,-73.986923,40.75323098,-73.97032517,789,1,Mid-day& Afternoon
32577,11,40.7390169121,-74.0026376103,40.749717753,-74.002950346,306,1,Mid-day& Afternoon
32578,8,40.73587678,-73.98205027,40.75513557,-73.98658032,931,1,Mid-day& Afternoon
32579,13,40.73454567,-73.99074142,40.76009437,-73.99461843,403,1,Mid-day& Afternoon
32580,15,40.7153379,-74.01658354,40.75645824,-73.99372222,1599,1,Mid-day& Afternoon
32581,17,40.74173969,-73.99415556,40.74901271,-73.98848395,425,2,Evening and night
32582,19,40.74394314,-73.97966069,40.76020258,-73.96478473,1153,2,Evening and night
32583,6,40.7153379,-74.01658354,40.71542197,-74.01121978,265,1,Morning hours
32584,8,40.7462009,-73.98855723,40.74144387,-73.97536082,412,1,Mid-day& Afternoon
32585,15,40.73726186,-73.99238967,40.7423543,-73.98915076,517,1,Mid-day& Afternoon
32586,16,40.74780373,-73.9734419,40.71910537,-73.99973337,1568,2,Evening and night
32587,14,40.75172632,-73.98753523,40.73221853,-73.98165557,1017,2,Mid-day& Afternoon
32588,17,40.75320159,-73.9779874,40.76087502,-74.00277668,781,1,Evening and night
32589,23,40.72317958,-73.99480012,40.722055,-73.989111,252,1,Evening and night
32590,11,40.74691959,-74.00451887,40.74691959,-74.00451887,103,1,Mid-day& Afternoon
32591,18,40.71542197,-74.01121978,40.71117416,-74.00016545,663,1,Evening and night
32592,4,40.75097711,-73.98765428,40.76669671,-73.99061728,576,1,Morning hours
32593,16,40.7489006,-73.97604882,40.74854862,-73.98808416,403,1,Evening and night
32594,16,40.75828065,-73.97069431,40.76695317,-73.98169333,689,1,Evening and night
32595,9,40.75172632,-73.98753523,40.76064679,-73.98442659,560,2,Mid-day& Afternoon
32596,13,40.73038599,-74.00214988,40.70834698,-74.01713445,828,1,Mid-day& Afternoon
32597,19,40.76009437,-73.99461843,40.7575699,-73.99098507,267,1,Evening and night
32598,17,40.70823502,-74.00530063,40.71117444,-73.99682619,551,2,Evening and night
32599,13,40.7405826,-74.00550867,40.73652889,-74.00618026,272,1,Mid-day& Afternoon
32600,19,40.7403432,-73.98955109,40.73028666,-73.9907647,455,2,Evening and night
32601,20,40.73492695,-73.99200509,40.70834698,-74.01713445,649,2,Evening and night
32602,15,40.752062307,-73.9816324043,40.73543934,-73.99453948,642,2,Mid-day& Afternoon
32603,16,40.76019252,-73.9912551,40.75645824,-73.99372222,224,2,Evening and night
32604,10,40.74487634,-73.99529885,40.74317449,-74.00366443,417,1,Mid-day& Afternoon
32605,16,40.696192,-73.991218,40.71273266,-74.0046073,698,1,Evening and night
32606,9,40.73649403,-73.99704374,40.69236178,-73.98631746,524,1,Mid-day& Afternoon
32607,20,40.68926942,-73.98912867,40.71605866,-73.99190759,1056,1,Evening and night
32608,7,40.75510267,-73.97498696,40.768254,-73.988639,637,1,Morning hours
32609,17,40.73028666,-73.9907647,40.73221853,-73.98165557,447,1,Evening and night
32610,17,40.70834698,-74.01713445,40.71542197,-74.01121978,366,1,Evening and night
32611,13,40.74177603,-74.00149746,40.74238787,-73.99726235,204,1,Mid-day& Afternoon
32612,20,40.76590936,-73.97634151,40.72228087,-73.97668709,1498,1,Evening and night
32613,19,40.73781509,-73.99994661,40.746745,-74.007756,498,1,Evening and night
32614,7,40.746745,-74.007756,40.75044999,-73.99481051,685,1,Morning hours
32615,18,40.7381765,-73.97738662,40.7457121,-73.98194829,422,1,Evening and night
32616,15,40.74487634,-73.99529885,40.75044999,-73.99481051,316,1,Mid-day& Afternoon
32617,7,40.69363137,-73.96223558,40.687979,-73.978474,600,1,Morning hours
32618,14,40.72621788,-73.98379855,40.7208736,-73.98085795,716,1,Mid-day& Afternoon
32619,7,40.74177603,-74.00149746,40.68382604,-73.97632328,239,1,Morning hours
32620,18,40.76695317,-73.98169333,40.75929124,-73.98859651,380,1,Evening and night
32621,23,40.76009437,-73.99461843,40.76461837,-73.98789473,341,1,Evening and night
32622,19,40.75640548,-73.9900262,40.7500727,-73.99839279,472,1,Evening and night
32623,6,40.73652889,-74.00618026,40.73331967,-73.99510132,369,1,Morning hours
32624,8,40.75640548,-73.9900262,40.761628,-73.972924,705,1,Mid-day& Afternoon
32625,21,40.73587678,-73.98205027,40.75323098,-73.97032517,795,2,Evening and night
32626,7,40.71559509,-73.9870295,40.71782143,-73.97628939,419,1,Morning hours
32627,22,40.74147286,-73.98320928,40.73492695,-73.99200509,393,1,Evening and night
32628,14,40.72317958,-73.99480012,40.73454567,-73.99074142,800,1,Mid-day& Afternoon
32629,9,40.71893904,-73.99266288,40.74780373,-73.9734419,1110,2,Mid-day& Afternoon
32630,18,40.75934501,-73.96759673,40.749156,-73.9916,1011,1,Evening and night
32631,16,40.746647,-73.993915,40.74147286,-73.98320928,515,1,Evening and night
32632,17,40.74487634,-73.99529885,40.73038599,-74.00214988,1098,1,Evening and night
32633,12,40.71291224,-74.01020234,40.71291224,-74.01020234,1060,1,Mid-day& Afternoon
32634,15,40.74334935,-74.00681753,40.75066386,-74.00176802,317,1,Mid-day& Afternoon
32635,17,40.72467721,-73.98783413,40.73416059,-73.98024289,338,2,Evening and night
32636,10,40.70827295,-73.96834101,40.69794,-73.96986848,984,1,Mid-day& Afternoon
32637,15,40.72502876,-73.99069656,40.72779126,-73.98564945,265,1,Mid-day& Afternoon
32638,19,40.71911552,-74.00666661,40.7390169121,-74.0026376103,794,1,Evening and night
32639,13,40.68864636,-73.98263429,40.696192,-73.991218,484,2,Mid-day& Afternoon
32640,19,40.72873888,-74.00748842,40.73049393,-73.9957214,560,1,Evening and night
32641,15,40.74487634,-73.99529885,40.75044999,-73.99481051,285,2,Mid-day& Afternoon
32642,16,40.75934501,-73.96759673,40.722055,-73.989111,1272,1,Evening and night
32643,10,40.74173969,-73.99415556,40.746647,-73.993915,296,1,Mid-day& Afternoon
32644,18,40.69028437,-73.98707105,40.69165183,-73.9999786,485,2,Evening and night
32645,11,40.700469,-73.991454,40.69512845,-73.99595065,303,1,Mid-day& Afternoon
32646,12,40.71754834,-74.01322069,40.76087502,-74.00277668,1874,1,Mid-day& Afternoon
32647,14,40.74177603,-74.00149746,40.73704984,-73.99009296,356,1,Mid-day& Afternoon
32648,15,40.75929124,-73.98859651,40.75645824,-73.99372222,190,1,Mid-day& Afternoon
32649,10,40.752062307,-73.9816324043,40.74173969,-73.99415556,657,1,Mid-day& Afternoon
32650,17,40.72066442,-73.98517977,40.73704984,-73.99009296,1061,2,Evening and night
32651,14,40.7014851,-73.98656928,40.69165183,-73.9999786,799,1,Mid-day& Afternoon
32652,19,40.75149263,-73.97798848,40.73652889,-74.00618026,1378,1,Evening and night
32653,13,40.752062307,-73.9816324043,40.76584941,-73.98690506,460,1,Mid-day& Afternoon
32654,12,40.70834698,-74.01713445,40.71754834,-74.01322069,2106,2,Mid-day& Afternoon
32655,13,40.70255088,-73.98940236,40.71534825,-73.96024116,2335,1,Mid-day& Afternoon
32656,20,40.69512845,-73.99595065,40.69512845,-73.99595065,1644,2,Evening and night
32657,12,40.73543934,-73.99453948,40.74395411,-73.99144871,354,2,Mid-day& Afternoon
32658,12,40.71307916,-73.99851193,40.70530954,-74.00612572,411,1,Mid-day& Afternoon
32659,10,40.734232,-73.986923,40.73221853,-73.98165557,253,1,Mid-day& Afternoon
32660,14,40.75968085,-73.97031366,40.75019995,-73.99093085,1276,1,Mid-day& Afternoon
32661,12,40.73971301,-73.99456405,40.7381765,-73.97738662,573,1,Mid-day& Afternoon
32662,18,40.7208736,-73.98085795,40.74290902,-73.97706058,765,1,Evening and night
32663,7,40.73535398,-74.00483091,40.75968085,-73.97031366,1510,1,Morning hours
32664,8,40.71910537,-73.99973337,40.70365182,-74.01167797,591,1,Mid-day& Afternoon
32665,7,40.752062307,-73.9816324043,40.75527307,-73.98316936,209,1,Morning hours
32666,17,40.711512,-74.015756,40.7284186,-73.98713956,1459,1,Evening and night
32667,18,40.71602118,-73.99974372,40.76064679,-73.98442659,1508,1,Evening and night
32668,19,40.748238,-73.978311,40.71754834,-74.01322069,1648,1,Evening and night
32669,11,40.72903917,-73.99404649,40.749156,-73.9916,603,1,Mid-day& Afternoon
32670,18,40.72873888,-74.00748842,40.72467721,-73.98783413,1014,1,Evening and night
32671,14,40.71406667,-73.99293911,40.72082834,-73.97793172,584,1,Mid-day& Afternoon
32672,7,40.75320159,-73.9779874,40.7423543,-73.98915076,397,1,Morning hours
32673,14,40.72502876,-73.99069656,40.72710258,-74.00297088,692,2,Mid-day& Afternoon
32674,16,40.73028666,-73.9907647,40.73492695,-73.99200509,493,1,Evening and night
32675,13,40.72740794,-73.98142006,40.76590936,-73.97634151,470,1,Mid-day& Afternoon
32676,18,40.73331967,-73.99510132,40.74238787,-73.99726235,724,1,Evening and night
32677,19,40.73781509,-73.99994661,40.746745,-74.007756,277,1,Evening and night
32678,17,40.74173969,-73.99415556,40.73587678,-73.98205027,725,1,Evening and night
32679,7,40.73454567,-73.99074142,40.72043411,-74.01020609,696,1,Morning hours
32680,18,40.69196566,-73.9813018,40.693261,-73.968896,513,1,Evening and night
32681,12,40.72019576,-73.98997825,40.722055,-73.989111,557,1,Mid-day& Afternoon
32682,16,40.746745,-74.007756,40.700469,-73.991454,2058,2,Evening and night
32683,20,40.76344058,-73.98268129,40.73492695,-73.99200509,330,1,Evening and night
32684,19,40.73704984,-73.99009296,40.75188406,-73.97770164,811,1,Evening and night
32685,16,40.75149263,-73.97798848,40.74173969,-73.99415556,613,1,Evening and night
32686,17,40.73172428,-74.00674436,40.73172428,-74.00674436,111,1,Evening and night
32687,11,40.72243797,-74.00566443,40.72243797,-74.00566443,782,1,Mid-day& Afternoon
32688,16,40.72679454,-73.99695094,40.7262807,-73.98978041,291,2,Evening and night
32689,9,40.7172274,-73.98802084,40.74173969,-73.99415556,1228,1,Mid-day& Afternoon
32690,18,40.7014851,-73.98656928,40.69246277,-73.98963911,439,1,Evening and night
32691,7,40.73221853,-73.98165557,40.72043411,-74.01020609,1339,1,Morning hours
32692,13,40.748238,-73.978311,40.73454567,-73.99074142,647,1,Mid-day& Afternoon
32693,13,40.73401143,-74.00293877,40.73704984,-73.99009296,487,1,Mid-day& Afternoon
32694,6,40.73047309,-73.98672378,40.69236178,-73.98631746,523,1,Morning hours
32695,8,40.74147286,-73.98320928,40.74177603,-74.00149746,665,1,Mid-day& Afternoon
32696,21,40.73223272,-73.98889957,40.72502876,-73.99069656,348,2,Evening and night
32697,14,40.75149263,-73.97798848,40.72679454,-73.99695094,496,1,Mid-day& Afternoon
32698,15,40.75320159,-73.9779874,40.75527307,-73.98316936,167,1,Mid-day& Afternoon
32699,9,40.75206862,-73.96784384,40.75929124,-73.98859651,2697,2,Mid-day& Afternoon
32700,11,40.72743423,-73.99379025,40.71939226,-74.00247214,405,2,Mid-day& Afternoon
32701,10,40.70251526,-74.01427023,40.76087502,-74.00277668,1509,1,Mid-day& Afternoon
32702,18,40.74177603,-74.00149746,40.72217444,-73.98368779,1242,1,Evening and night
32703,17,40.70255065,-74.0127234,40.76087502,-74.00277668,1895,1,Evening and night
32704,17,40.69196566,-73.9813018,40.69424674,-73.99215922,283,1,Evening and night
32705,23,40.75795248,-73.97787642,40.74147286,-73.98320928,760,1,Evening and night
32706,16,40.75149263,-73.97798848,40.75640548,-73.9900262,462,1,Evening and night
32707,10,40.74177603,-74.00149746,40.73726186,-73.99238967,428,2,Mid-day& Afternoon
32708,6,40.751551,-73.993934,40.76370739,-73.9851615,553,1,Morning hours
32709,10,40.7643971,-73.97371465,40.756014,-73.967416,563,2,Mid-day& Afternoon
32710,21,40.73781509,-73.99994661,40.74345335,-74.00004031,302,1,Evening and night
32711,15,40.70251526,-74.01427023,40.7153379,-74.01658354,597,1,Mid-day& Afternoon
32712,13,40.75320159,-73.9779874,40.71219906,-73.97948148,1565,1,Mid-day& Afternoon
32713,13,40.73649403,-73.99704374,40.7361967,-74.00859207,1033,1,Mid-day& Afternoon
32714,17,40.75714758,-73.97207836,40.76087502,-74.00277668,1234,1,Evening and night
32715,16,40.76228826,-73.98336183,40.71743998,-74.00583475,1115,1,Evening and night
32716,14,40.75510267,-73.97498696,40.73223272,-73.98889957,1265,1,Mid-day& Afternoon
32717,20,40.75510267,-73.97498696,40.70255065,-74.0127234,1760,1,Evening and night
32718,17,40.749156,-73.9916,40.746745,-74.007756,450,1,Evening and night
32719,22,40.74238787,-73.99726235,40.75849116,-73.95920622,720,2,Evening and night
32720,7,40.70355377,-74.00670227,40.70255065,-74.0127234,172,1,Morning hours
32721,18,40.71291224,-74.01020234,40.70834698,-74.01713445,705,2,Evening and night
32722,18,40.75929124,-73.98859651,40.75660359,-73.9979009,438,1,Evening and night
32723,19,40.73912601,-73.97973776,40.73524276,-73.98758561,243,1,Evening and night
32724,12,40.73028666,-73.9907647,40.72679454,-73.99695094,262,2,Mid-day& Afternoon
32725,18,40.722055,-73.989111,40.71748752,-74.0104554,443,1,Evening and night
32726,21,40.7153379,-74.01658354,40.70569254,-74.01677685,460,2,Evening and night
32727,17,40.76341379,-73.99667444,40.75320159,-73.9779874,745,1,Evening and night
32728,14,40.73028666,-73.9907647,40.73935542,-73.99931783,552,1,Mid-day& Afternoon
32729,12,40.7451677,-73.98683077,40.7403432,-73.98955109,253,2,Mid-day& Afternoon
32730,8,40.73704984,-73.99009296,40.74025878,-73.98409214,363,2,Mid-day& Afternoon
32731,17,40.75455731,-73.96592976,40.75828065,-73.97069431,220,1,Evening and night
32732,10,40.70277159,-73.99383605,40.69246277,-73.98963911,332,1,Mid-day& Afternoon
32733,18,40.69580705,-73.97355569,40.7454973,-74.00197139,622,1,Evening and night
32734,10,40.7361967,-74.00859207,40.73224119,-74.00026394,344,1,Mid-day& Afternoon
32735,20,40.73649403,-73.99704374,40.74854862,-73.98808416,218,1,Evening and night
32736,8,40.7462009,-73.98855723,40.76095756,-73.96724467,1101,1,Mid-day& Afternoon
32737,9,40.73291553,-74.00711384,40.74734825,-73.99723551,2697,1,Mid-day& Afternoon
32738,23,40.72019576,-73.98997825,40.71870987,-74.0090009,596,1,Evening and night
32739,11,40.71291224,-74.01020234,40.7218158,-73.99720307,617,1,Mid-day& Afternoon
32740,13,40.73454567,-73.99074142,40.71076228,-73.99400398,1502,2,Mid-day& Afternoon
32741,13,40.7403432,-73.98955109,40.746745,-74.007756,657,2,Mid-day& Afternoon
32742,7,40.73524276,-73.98758561,40.72903917,-73.99404649,255,1,Morning hours
32743,17,40.72710258,-74.00297088,40.72019576,-73.98997825,967,1,Evening and night
32744,16,40.75645824,-73.99372222,40.75992262,-73.97648516,789,1,Evening and night
32745,21,40.73492695,-73.99200509,40.73049393,-73.9957214,229,1,Evening and night
32746,15,40.74487634,-73.99529885,40.7390169121,-74.0026376103,330,1,Mid-day& Afternoon
32747,17,40.73726186,-73.99238967,40.73291553,-74.00711384,483,1,Evening and night
32748,18,40.75934501,-73.96759673,40.73454567,-73.99074142,1251,1,Evening and night
32749,20,40.689888,-73.981013,40.69178232,-73.97372989,1145,1,Evening and night
32750,17,40.71559509,-73.9870295,40.71427487,-73.98990025,1265,2,Evening and night
32751,18,40.75188406,-73.97770164,40.69028437,-73.98707105,2377,1,Evening and night
32752,20,40.746745,-74.007756,40.72873888,-74.00748842,712,1,Evening and night
32753,12,40.73049393,-73.9957214,40.73492695,-73.99200509,142,1,Mid-day& Afternoon
32754,16,40.75513557,-73.98658032,40.71870987,-74.0090009,930,1,Evening and night
32755,17,40.72317958,-73.99480012,40.73652889,-74.00618026,723,1,Evening and night
32756,6,40.73935542,-73.99931783,40.76020258,-73.96478473,947,1,Morning hours
32757,22,40.76341379,-73.99667444,40.71870987,-74.0090009,1271,1,Evening and night
32758,9,40.687979,-73.978474,40.73524276,-73.98758561,1068,2,Mid-day& Afternoon
32759,5,40.70834698,-74.01713445,40.7047177,-74.00926027,325,1,Morning hours
32760,17,40.76695317,-73.98169333,40.76915505,-73.98191841,230,2,Evening and night
32761,17,40.73535398,-74.00483091,40.751396,-74.005226,274,1,Evening and night
32762,12,40.72679454,-73.99695094,40.72917025,-73.99810231,160,1,Mid-day& Afternoon
32763,8,40.7451677,-73.98683077,40.75466591,-73.99138152,526,1,Mid-day& Afternoon
32764,17,40.74901271,-73.98848395,40.75188406,-73.97770164,469,1,Evening and night
32765,16,40.72740794,-73.98142006,40.72621788,-73.98379855,88,1,Evening and night
32766,17,40.687979,-73.978474,40.73587678,-73.98205027,718,1,Evening and night
32767,23,40.73454567,-73.99074142,40.73454567,-73.99074142,177,1,Evening and night
32768,16,40.73935542,-73.99931783,40.749717753,-74.002950346,1000,1,Evening and night
32769,8,40.68940747,-73.96885458,40.69246277,-73.98963911,523,2,Mid-day& Afternoon
32770,10,40.7218158,-73.99720307,40.73704984,-73.99009296,386,1,Mid-day& Afternoon
32771,9,40.714215,-73.981346,40.73047747,-73.99906065,359,1,Mid-day& Afternoon
32772,20,40.68940747,-73.96885458,40.68900443,-73.96023854,253,2,Evening and night
32773,11,40.75466591,-73.99138152,40.7423543,-73.98915076,660,2,Mid-day& Afternoon
32774,22,40.72066442,-73.98517977,40.72110063,-73.9919254,311,1,Evening and night
32775,11,40.73047309,-73.98672378,40.73704984,-73.99009296,280,1,Mid-day& Afternoon
32776,13,40.71602118,-73.99974372,40.71910537,-73.99973337,1351,1,Mid-day& Afternoon
32777,1,40.70706456,-74.00731853,40.70706456,-74.00731853,1654,1,Morning hours
32778,17,40.74238787,-73.99726235,40.746745,-74.007756,1593,2,Evening and night
32779,9,40.74238787,-73.99726235,40.7489006,-73.97604882,780,2,Mid-day& Afternoon
32780,21,40.75066386,-74.00176802,40.746647,-73.993915,369,1,Evening and night
32781,18,40.71748752,-74.0104554,40.73971301,-73.99456405,449,2,Evening and night
32782,22,40.76340613,-73.97722479,40.73291553,-74.00711384,491,1,Evening and night
32783,22,40.73532427,-73.99800419,40.74395411,-73.99144871,277,1,Evening and night
32784,19,40.73912601,-73.97973776,40.73314259,-73.97573881,496,2,Evening and night
32785,11,40.76915505,-73.98191841,40.73524276,-73.98758561,468,1,Mid-day& Afternoon
32786,19,40.74487634,-73.99529885,40.71754834,-74.01322069,990,2,Evening and night
32787,18,40.74144387,-73.97536082,40.75255434,-73.97282625,931,2,Evening and night
32788,12,40.73649403,-73.99704374,40.7403432,-73.98955109,399,1,Mid-day& Afternoon
32789,11,40.72679454,-73.99695094,40.72903917,-73.99404649,468,1,Mid-day& Afternoon
32790,6,40.746647,-73.993915,40.73781509,-73.99994661,320,1,Morning hours
32791,17,40.71291224,-74.01020234,40.72066442,-73.98517977,994,2,Evening and night
32792,2,40.71269042,-73.98776323,40.714215,-73.981346,211,1,Morning hours
32793,21,40.76584941,-73.98690506,40.76915505,-73.98191841,282,1,Evening and night
32794,15,40.75299641,-73.98721619,40.75660359,-73.9979009,346,1,Mid-day& Afternoon
32795,17,40.72521311,-73.97768752,40.722055,-73.989111,523,1,Evening and night
32796,11,40.68382604,-73.97632328,40.73047747,-73.99906065,1957,1,Mid-day& Afternoon
32797,16,40.70905623,-74.01043382,40.71625008,-74.0091059,724,1,Evening and night
32798,18,40.69165183,-73.9999786,40.70281858,-73.98765762,982,2,Evening and night
32799,10,40.73454567,-73.99074142,40.72740794,-73.98142006,576,2,Mid-day& Afternoon
32800,22,40.73401143,-74.00293877,40.72317958,-73.99480012,764,2,Evening and night
32801,15,40.74290902,-73.97706058,40.74780373,-73.9734419,1056,1,Mid-day& Afternoon
32802,19,40.7149787,-74.013012,40.71273266,-74.0046073,298,1,Evening and night
32803,14,40.75640548,-73.9900262,40.752062307,-73.9816324043,316,1,Mid-day& Afternoon
32804,15,40.73223272,-73.98889957,40.7262807,-73.98978041,403,2,Mid-day& Afternoon
32805,20,40.74144387,-73.97536082,40.73221853,-73.98165557,370,2,Evening and night
32806,16,40.73226398,-73.99852205,40.7500727,-73.99839279,622,1,Evening and night
32807,15,40.73587678,-73.98205027,40.76095756,-73.96724467,1095,2,Mid-day& Afternoon
32808,17,40.73028666,-73.9907647,40.75466591,-73.99138152,955,1,Evening and night
32809,19,40.7405826,-74.00550867,40.73652889,-74.00618026,179,1,Evening and night
32810,17,40.7489006,-73.97604882,40.7500727,-73.99839279,653,1,Evening and night
32811,15,40.73314259,-73.97573881,40.746745,-74.007756,582,1,Mid-day& Afternoon
32812,8,40.69580705,-73.97355569,40.72362738,-73.99949601,1222,2,Mid-day& Afternoon
32813,14,40.72740794,-73.98142006,40.770513,-73.988038,1371,1,Mid-day& Afternoon
32814,12,40.76341379,-73.99667444,40.75929124,-73.98859651,380,1,Mid-day& Afternoon
32815,22,40.75640548,-73.9900262,40.73454567,-73.99074142,1166,1,Evening and night
32816,18,40.74394314,-73.97966069,40.75097711,-73.98765428,997,1,Evening and night
32817,10,40.68900443,-73.96023854,40.69331716,-73.95381995,404,1,Mid-day& Afternoon
32818,17,40.73028666,-73.9907647,40.75466591,-73.99138152,1053,1,Evening and night
32819,8,40.739323,-74.008119,40.72873888,-74.00748842,286,1,Mid-day& Afternoon
32820,9,40.73827428,-73.98751968,40.75510267,-73.97498696,884,1,Mid-day& Afternoon
32821,15,40.72873888,-74.00748842,40.70834698,-74.01713445,1130,1,Mid-day& Afternoon
32822,16,40.73726186,-73.99238967,40.74173969,-73.99415556,229,1,Evening and night
32823,23,40.71406667,-73.99293911,40.71782143,-73.97628939,462,1,Evening and night
32824,12,40.7462009,-73.98855723,40.7361967,-74.00859207,300,1,Mid-day& Afternoon
32825,6,40.73624527,-73.98473765,40.749717753,-74.002950346,750,2,Morning hours
32826,14,40.7218158,-73.99720307,40.74173969,-73.99415556,838,2,Mid-day& Afternoon
